countyname,fips,state,year,cases_count,deaths_count
Perry County,47135,Tennessee,2022,766240,17256
Pickett County,47137,Tennessee,2021,312693,8625
Pickett County,47137,Tennessee,2022,584528,11352
Polk County,47139,Tennessee,2021,854038,9363
Polk County,47139,Tennessee,2022,1552835,23936
Putnam County,47141,Tennessee,2021,4744171,68056
Putnam County,47141,Tennessee,2022,8229467,97029
Rhea County,47143,Tennessee,2021,1879399,29635
Rhea County,47143,Tennessee,2022,3280333,50555
Roane County,47145,Tennessee,2021,2693959,42998
Roane County,47145,Tennessee,2022,5218874,75026
Robertson County,47147,Tennessee,2021,3991599,53213
Robertson County,47147,Tennessee,2022,7118214,97078
Rutherford County,47149,Tennessee,2021,17513885,166605
Rutherford County,47149,Tennessee,2022,31954790,288278
Scott County,47151,Tennessee,2021,1359583,18075
Scott County,47151,Tennessee,2022,3045525,37876
Sequatchie County,47153,Tennessee,2021,763623,10872
Sequatchie County,47153,Tennessee,2022,1399526,21981
Sevier County,47155,Tennessee,2021,5554003,72192
Sevier County,47155,Tennessee,2022,10043182,132642
Shelby County,47157,Tennessee,2021,40806129,652650
Shelby County,47157,Tennessee,2022,81064155,1063500
Smith County,47159,Tennessee,2021,1158241,15149
Smith County,47159,Tennessee,2022,2013762,26992
Stewart County,47161,Tennessee,2021,570729,10580
Stewart County,47161,Tennessee,2022,1070456,18846
Sullivan County,47163,Tennessee,2021,7154721,121289
Sullivan County,47163,Tennessee,2022,15322939,228716
Sumner County,47165,Tennessee,2021,9763529,131729
Sumner County,47165,Tennessee,2022,17742631,232941
Tipton County,47167,Tennessee,2021,3144563,40374
Tipton County,47167,Tennessee,2022,5910520,74198
Trousdale County,47169,Tennessee,2021,983328,8215
Trousdale County,47169,Tennessee,2022,1374292,14549
Unicoi County,47171,Tennessee,2021,852967,19586
Unicoi County,47171,Tennessee,2022,1716554,30636
Union County,47173,Tennessee,2021,823953,13402
Union County,47173,Tennessee,2022,1816269,24272
Van Buren County,47175,Tennessee,2021,348279,8334
Van Buren County,47175,Tennessee,2022,608098,15246
Warren County,47177,Tennessee,2021,2359647,33266
Warren County,47177,Tennessee,2022,4274625,56741
Washington County,47179,Tennessee,2021,6069546,97717
Washington County,47179,Tennessee,2022,12799139,158197
Wayne County,47181,Tennessee,2021,1201812,12623
Wayne County,47181,Tennessee,2022,1877758,21984
Weakley County,47183,Tennessee,2021,1728049,25867
Weakley County,47183,Tennessee,2022,3149917,48567
White County,47185,Tennessee,2021,1540344,27809
White County,47185,Tennessee,2022,2705076,41664
Williamson County,47187,Tennessee,2021,11380692,82860
Williamson County,47187,Tennessee,2022,20810952,129421
Wilson County,47189,Tennessee,2021,7662956,95214
Wilson County,47189,Tennessee,2022,13922923,156537
Anderson County,48001,Texas,2021,2441387,51134
Anderson County,48001,Texas,2022,3185079,76872
Andrews County,48003,Texas,2021,771366,17927
Andrews County,48003,Texas,2022,1314963,23075
Angelina County,48005,Texas,2021,3666681,111794
Angelina County,48005,Texas,2022,5074647,154490
Aransas County,48007,Texas,2021,612200,16732
Aransas County,48007,Texas,2022,1429006,27483
Archer County,48009,Texas,2021,340609,5154
Archer County,48009,Texas,2022,726918,8953
Armstrong County,48011,Texas,2021,78760,2379
Armstrong County,48011,Texas,2022,180632,3026
Atascosa County,48013,Texas,2021,2375194,57839
Atascosa County,48013,Texas,2022,4468487,74569
Austin County,48015,Texas,2021,917947,14283
Austin County,48015,Texas,2022,1924363,23891
Bailey County,48017,Texas,2021,322484,7435
Bailey County,48017,Texas,2022,498190,12233
Bandera County,48019,Texas,2021,604413,13023
Bandera County,48019,Texas,2022,1201209,24540
Bastrop County,48021,Texas,2021,3873922,42012
Bastrop County,48021,Texas,2022,7404916,75415
Baylor County,48023,Texas,2021,138374,5363
Baylor County,48023,Texas,2022,268546,10210
Bee County,48025,Texas,2021,1492869,31526
Bee County,48025,Texas,2022,2776578,48936
Bell County,48027,Texas,2021,10150918,179464
Bell County,48027,Texas,2022,22624780,287075
Bexar County,48029,Texas,2021,90101044,1390859
Bexar County,48029,Texas,2022,188368515,1966119
Blanco County,48031,Texas,2021,321739,7825
Blanco County,48031,Texas,2022,855198,10848
Borden County,48033,Texas,2021,11610,663
Borden County,48033,Texas,2022,32864,646
Bosque County,48035,Texas,2021,681922,14411
Bosque County,48035,Texas,2022,1352905,22353
Bowie County,48037,Texas,2021,3222267,87418
Bowie County,48037,Texas,2022,6686446,137462
Brazoria County,48039,Texas,2021,15931213,208506
Brazoria County,48039,Texas,2022,32084077,316744
Brazos County,48041,Texas,2021,10594058,99320
Brazos County,48041,Texas,2022,20432741,132767
Brewster County,48043,Texas,2021,355124,5930
Brewster County,48043,Texas,2022,365901,9519
Briscoe County,48045,Texas,2021,65358,2098
Briscoe County,48045,Texas,2022,151012,2574
Brooks County,48047,Texas,2021,332603,14028
Brooks County,48047,Texas,2022,550511,16587
Brown County,48049,Texas,2021,1869127,53916
Brown County,48049,Texas,2022,3944992,76721
Burleson County,48051,Texas,2021,934904,16916
Burleson County,48051,Texas,2022,1671028,21353
Burnet County,48053,Texas,2021,1973143,29168
Burnet County,48053,Texas,2022,3693100,53914
Caldwell County,48055,Texas,2021,2299102,39458
Caldwell County,48055,Texas,2022,4825226,56900
Calhoun County,48057,Texas,2021,1003603,9396
Calhoun County,48057,Texas,2022,1923971,15724
Callahan County,48059,Texas,2021,501264,15773
Callahan County,48059,Texas,2022,961749,23180
Cameron County,48061,Texas,2021,17875763,618845
Cameron County,48061,Texas,2022,35299334,661928
Camp County,48063,Texas,2021,545848,17746
Camp County,48063,Texas,2022,960542,24031
Carson County,48065,Texas,2021,217723,6132
Carson County,48065,Texas,2022,495549,11420
Cass County,48067,Texas,2021,1014958,36300
Cass County,48067,Texas,2022,2391867,62211
Castro County,48069,Texas,2021,399343,11688
Castro County,48069,Texas,2022,759032,15134
Chambers County,48071,Texas,2021,2225154,23321
Chambers County,48071,Texas,2022,3990638,36267
Cherokee County,48073,Texas,2021,1829770,57456
Cherokee County,48073,Texas,2022,2679879,81265
Childress County,48075,Texas,2021,525212,6383
Childress County,48075,Texas,2022,849840,10271
Clay County,48077,Texas,2021,428878,6700
Clay County,48077,Texas,2022,699336,11363
Cochran County,48079,Texas,2021,126380,5625
Cochran County,48079,Texas,2022,286050,7317
Coke County,48081,Texas,2021,193669,4950
Coke County,48081,Texas,2022,288275,6324
Coleman County,48083,Texas,2021,311325,13795
Coleman County,48083,Texas,2022,550196,22724
Collin County,48085,Texas,2021,36761406,319507
Collin County,48085,Texas,2022,72546347,479619
Collingsworth County,48087,Texas,2021,122233,3378
Collingsworth County,48087,Texas,2022,234771,5042
Colorado County,48089,Texas,2021,712246,12967
Colorado County,48089,Texas,2022,1251778,20636
Comal County,48091,Texas,2021,4874967,127766
Comal County,48091,Texas,2022,11518275,176733
Comanche County,48093,Texas,2021,627925,19475
Comanche County,48093,Texas,2022,1153900,24838
Concho County,48095,Texas,2021,185051,3010
Concho County,48095,Texas,2022,363351,3580
Cooke County,48097,Texas,2021,1490230,27756
Cooke County,48097,Texas,2022,2424777,42585
Coryell County,48099,Texas,2021,2961240,37631
Coryell County,48099,Texas,2022,5819030,67448
Cottle County,48101,Texas,2021,73738,2790
Cottle County,48101,Texas,2022,103034,2907
Crane County,48103,Texas,2021,236666,5000
Crane County,48103,Texas,2022,424878,7561
Crockett County,48105,Texas,2021,234631,5533
Crockett County,48105,Texas,2022,361810,6201
Crosby County,48107,Texas,2021,274538,11050
Crosby County,48107,Texas,2022,622031,14541
Culberson County,48109,Texas,2021,133399,3540
Culberson County,48109,Texas,2022,165554,4488
Dallam County,48111,Texas,2021,361274,9342
Dallam County,48111,Texas,2022,697267,13060
Dallas County,48113,Texas,2021,119713576,1542937
Dallas County,48113,Texas,2022,192537023,2156416
Dawson County,48115,Texas,2021,677838,25791
Dawson County,48115,Texas,2022,958788,30505
Deaf Smith County,48117,Texas,2021,1098921,25430
Deaf Smith County,48117,Texas,2022,1576256,36122
Delta County,48119,Texas,2021,151145,5093
Delta County,48119,Texas,2022,585747,8177
Denton County,48121,Texas,2021,30022853,289864
Denton County,48121,Texas,2022,60557745,431023
DeWitt County,48123,Texas,2021,818069,23852
DeWitt County,48123,Texas,2022,2105865,31876
Dickens County,48125,Texas,2021,72904,3792
Dickens County,48125,Texas,2022,145966,5130
Dimmit County,48127,Texas,2021,961474,12586
Dimmit County,48127,Texas,2022,1858960,16348
Donley County,48129,Texas,2021,164875,5529
Donley County,48129,Texas,2022,366871,8095
Duval County,48131,Texas,2021,538293,16379
Duval County,48131,Texas,2022,1141861,22348
Eastland County,48133,Texas,2021,573475,19961
Eastland County,48133,Texas,2022,935928,35834
Ector County,48135,Texas,2021,7185334,148581
Ector County,48135,Texas,2022,12374850,223379
Edwards County,48137,Texas,2021,98515,2151
Edwards County,48137,Texas,2022,158107,3480
Ellis County,48139,Texas,2021,9299964,125926
Ellis County,48139,Texas,2022,16271397,186160
El Paso County,48141,Texas,2021,49992018,966892
El Paso County,48141,Texas,2022,69878168,1192520
Erath County,48143,Texas,2021,1755783,27707
Erath County,48143,Texas,2022,2849700,39464
Falls County,48145,Texas,2021,794346,12817
Falls County,48145,Texas,2022,1249568,20800
Fannin County,48147,Texas,2021,1394306,42054
Fannin County,48147,Texas,2022,2272038,58500
Fayette County,48149,Texas,2021,1045661,25531
Fayette County,48149,Texas,2022,1586654,34464
Fisher County,48151,Texas,2021,123599,5317
Fisher County,48151,Texas,2022,201068,7820
Floyd County,48153,Texas,2021,343505,11596
Floyd County,48153,Texas,2022,646585,15332
Foard County,48155,Texas,2021,50758,3393
Foard County,48155,Texas,2022,69324,3525
Fort Bend County,48157,Texas,2021,27644850,270135
Fort Bend County,48157,Texas,2022,64581136,400323
Franklin County,48159,Texas,2021,336975,9995
Franklin County,48159,Texas,2022,725575,13681
Freestone County,48161,Texas,2021,770589,19273
Freestone County,48161,Texas,2022,1262900,26605
Frio County,48163,Texas,2021,1150497,19669
Frio County,48163,Texas,2022,1922073,29633
Gaines County,48165,Texas,2021,605447,17480
Gaines County,48165,Texas,2022,699617,26382
Galveston County,48167,Texas,2021,17024264,177340
Galveston County,48167,Texas,2022,32923666,273525
Garza County,48169,Texas,2021,197668,7836
Garza County,48169,Texas,2022,415321,9073
Gillespie County,48171,Texas,2021,1029900,20974
Gillespie County,48171,Texas,2022,1773912,34679
Glasscock County,48173,Texas,2021,43568,827
Glasscock County,48173,Texas,2022,66405,969
Goliad County,48175,Texas,2021,189049,6332
Goliad County,48175,Texas,2022,408232,10200
Gonzales County,48177,Texas,2021,1066015,22458
Gonzales County,48177,Texas,2022,1554823,32155
Gray County,48179,Texas,2021,988274,22484
Gray County,48179,Texas,2022,2017736,40132
Grayson County,48181,Texas,2021,4598338,135748
Grayson County,48181,Texas,2022,8933463,203474
Gregg County,48183,Texas,2021,4963238,144114
Gregg County,48183,Texas,2022,7705478,219325
Grimes County,48185,Texas,2021,1478530,28525
Grimes County,48185,Texas,2022,2829139,39051
Guadalupe County,48187,Texas,2021,6382144,87778
Guadalupe County,48187,Texas,2022,12675787,128113
Hale County,48189,Texas,2021,2437271,59946
Hale County,48189,Texas,2022,2259069,77906
Hall County,48191,Texas,2021,176772,5145
Hall County,48191,Texas,2022,355416,7375
Hamilton County,48193,Texas,2021,341352,9829
Hamilton County,48193,Texas,2022,633909,10618
Hansford County,48195,Texas,2021,347749,8534
Hansford County,48195,Texas,2022,634150,9369
Hardeman County,48197,Texas,2021,144413,4482
Hardeman County,48197,Texas,2022,182216,5979
Hardin County,48199,Texas,2021,2597085,48860
Hardin County,48199,Texas,2022,4097606,79771
Harris County,48201,Texas,2021,161978355,2497901
Harris County,48201,Texas,2022,347832426,3527911
Harrison County,48203,Texas,2021,2278222,45413
Harrison County,48203,Texas,2022,4415931,72612
Hartley County,48205,Texas,2021,248202,730
Hartley County,48205,Texas,2022,440113,1102
Haskell County,48207,Texas,2021,179919,9875
Haskell County,48207,Texas,2022,299076,12518
Hays County,48209,Texas,2021,8837128,104278
Hays County,48209,Texas,2022,20737806,162960
Hemphill County,48211,Texas,2021,220617,930
Hemphill County,48211,Texas,2022,396196,2154
Henderson County,48213,Texas,2021,2567940,81167
Henderson County,48213,Texas,2022,5086013,135233
Hidalgo County,48215,Texas,2021,34184152,1085564
Hidalgo County,48215,Texas,2022,69353762,1254679
Hill County,48217,Texas,2021,1731089,42372
Hill County,48217,Texas,2022,2921217,62148
Hockley County,48219,Texas,2021,1179459,40569
Hockley County,48219,Texas,2022,2547329,51847
Hood County,48221,Texas,2021,2718186,53379
Hood County,48221,Texas,2022,4382417,87299
Hopkins County,48223,Texas,2021,1421857,43140
Hopkins County,48223,Texas,2022,2411298,57627
Houston County,48225,Texas,2021,754846,21682
Houston County,48225,Texas,2022,1377543,35281
Howard County,48227,Texas,2021,1816074,39671
Howard County,48227,Texas,2022,2253033,58614
Hudspeth County,48229,Texas,2021,198260,4354
Hudspeth County,48229,Texas,2022,333225,5633
Hunt County,48231,Texas,2021,2708816,73020
Hunt County,48231,Texas,2022,5314717,116249
Hutchinson County,48233,Texas,2021,925733,27594
Hutchinson County,48233,Texas,2022,2186238,43331
Irion County,48235,Texas,2021,51846,473
Irion County,48235,Texas,2022,153275,941
Jack County,48237,Texas,2021,256315,6140
Jack County,48237,Texas,2022,492727,9019
Jackson County,48239,Texas,2021,758494,13098
Jackson County,48239,Texas,2022,1089946,18907
Jasper County,48241,Texas,2021,1083916,38224
Jasper County,48241,Texas,2022,2125622,60462
Jeff Davis County,48243,Texas,2021,68531,1716
Jeff Davis County,48243,Texas,2022,76167,2919
Jefferson County,48245,Texas,2021,8525358,177140
Jefferson County,48245,Texas,2022,16582178,269628
Jim Hogg County,48247,Texas,2021,255264,6093
Jim Hogg County,48247,Texas,2022,914518,6996
Jim Wells County,48249,Texas,2021,1891621,44049
Jim Wells County,48249,Texas,2022,3813616,67429
Johnson County,48251,Texas,2021,8032244,147053
Johnson County,48251,Texas,2022,14419037,234356
Jones County,48253,Texas,2021,1031483,21198
Jones County,48253,Texas,2022,1512188,29673
Karnes County,48255,Texas,2021,1000400,14787
Karnes County,48255,Texas,2022,1890931,22435
Kaufman County,48257,Texas,2021,6626735,107354
Kaufman County,48257,Texas,2022,11843383,170309
Kendall County,48259,Texas,2021,1365280,27712
Kendall County,48259,Texas,2022,2736098,38835
Kenedy County,48261,Texas,2021,16277,730
Kenedy County,48261,Texas,2022,27946,646
Kent County,48263,Texas,2021,38776,784
Kent County,48263,Texas,2022,67123,1259
Kerr County,48265,Texas,2021,1850936,36094
Kerr County,48265,Texas,2022,3177673,58518
Kimble County,48267,Texas,2021,119696,2883
Kimble County,48267,Texas,2022,237662,4705
King County,48269,Texas,2021,4962,0
King County,48269,Texas,2022,15565,0
Kinney County,48271,Texas,2021,142112,2476
Kinney County,48271,Texas,2022,242270,3577
Kleberg County,48273,Texas,2021,1150502,36539
Kleberg County,48273,Texas,2022,2453075,47185
Knox County,48275,Texas,2021,102540,6399
Knox County,48275,Texas,2022,168556,7914
Lamar County,48277,Texas,2021,2456803,60673
Lamar County,48277,Texas,2022,4186796,82501
Lamb County,48279,Texas,2021,904702,30623
Lamb County,48279,Texas,2022,1437550,38688
Lampasas County,48281,Texas,2021,921333,14930
Lampasas County,48281,Texas,2022,1818581,28725
La Salle County,48283,Texas,2021,390937,10823
La Salle County,48283,Texas,2022,766505,15281
Lavaca County,48285,Texas,2021,963872,29193
Lavaca County,48285,Texas,2022,1401021,38093
Lee County,48287,Texas,2021,852231,15359
Lee County,48287,Texas,2022,1427553,19409
Leon County,48289,Texas,2021,669380,17645
Leon County,48289,Texas,2022,1221683,29370
Liberty County,48291,Texas,2021,3366145,82836
Liberty County,48291,Texas,2022,6099109,129310
Limestone County,48293,Texas,2021,1074255,29869
Limestone County,48293,Texas,2022,1697893,40202
Lipscomb County,48295,Texas,2021,127908,4266
Lipscomb County,48295,Texas,2022,228630,5141
Live Oak County,48297,Texas,2021,482914,9359
Live Oak County,48297,Texas,2022,705967,13463
Llano County,48299,Texas,2021,696469,20395
Llano County,48299,Texas,2022,1338376,30932
Loving County,48301,Texas,2021,1643,0
Loving County,48301,Texas,2022,75105,261
Lubbock County,48303,Texas,2021,19924355,306742
Lubbock County,48303,Texas,2022,31414695,424059
Lynn County,48305,Texas,2021,251755,8649
Lynn County,48305,Texas,2022,489712,12142
