cases,deaths,year,state,population,abbreviation,cases_per_capita,deaths_per_capita
43175,1049,2021,District of Columbia,701974,DC,0.06150512697051458,0.0014943573408701747
2004354,32712,2021,Florida,21216924,FL,0.09446958475224779,0.0015417880556107002
1018824,17965,2021,Georgia,10516579,GA,0.09687789156530845,0.001708255127451617
28763,450,2021,Hawaii,1420074,HI,0.020254578282540205,0.00031688489473083795
177501,1944,2021,Idaho,1754367,ID,0.10117666371973481,0.0011080919784742873
1223884,23329,2021,Illinois,12716164,IL,0.09624632082442472,0.0018345941433281295
680420,12926,2021,Indiana,6696893,IN,0.10160234007023854,0.001930148801839898
345644,5675,2021,Iowa,3150011,IA,0.10972787079156232,0.0018015810103520274
302223,4842,2021,Kansas,2912619,KS,0.10376331404828439,0.0016624213465612908
423989,5777,2021,Kentucky,4461952,KY,0.09502320957285063,0.001294724819989099
439737,9988,2021,Louisiana,4664616,LA,0.09427078241810258,0.0021412266304450356
48292,728,2021,Maine,1340825,ME,0.036016631551470175,0.0005429493036003953
399201,8158,2021,Maryland,6037624,MD,0.0661188904774461,0.0013511937808647905
612857,16832,2021,Massachusetts,6873003,MA,0.08916873744999093,0.0024490022774615403
689933,16897,2021,Michigan,9973907,MI,0.06917379518377302,0.0016941204685385577
504341,6845,2021,Minnesota,5600166,MN,0.09005822327409581,0.0012222851965459595
302677,6955,2021,Mississippi,2981835,MS,0.10150695796380417,0.002332456356572379
581859,8816,2021,Missouri,6124160,MO,0.09501041775525133,0.001439544362002299
103042,1415,2021,Montana,1061705,MT,0.09705332460523404,0.0013327619253935886
206685,2243,2021,Nebraska,1923826,NE,0.10743435217114229,0.0011659058563508343
300962,5171,2021,Nevada,3030281,NV,0.09931818204318345,0.0017064424058362904
80316,1217,2021,New Hampshire,1355244,NH,0.05926312900112452,0.0008979932764874813
862648,24134,2021,New Jersey,8885418,NJ,0.09708580958149633,0.002716135583041788
189560,3891,2021,New Mexico,2097021,NM,0.09039489828666475,0.0018554892869456243
1779291,48916,2021,New York,19514849,NY,0.0911762627525327,0.002506604073646688
896395,11848,2021,North Carolina,10386227,NC,0.08630612444730892,0.0011407414838901556
101633,1492,2021,North Dakota,760394,ND,0.13365834028148565,0.0019621406797002607
998819,18340,2021,Ohio,11675275,OH,0.08554993351334336,0.0015708409437893325
434491,4788,2021,Oklahoma,3949342,OK,0.11001604824297313,0.0012123538554017353
161342,2373,2021,Oregon,4176346,OR,0.038632335539248906,0.000568200048559195
989336,24841,2021,Pennsylvania,12794885,PA,0.07732277390535358,0.0019414789581930591
133039,2595,2021,Rhode Island,1057798,RI,0.1257697594436745,0.002453209402929482
540390,8977,2021,South Carolina,5091517,SC,0.10613536201489654,0.00176312874925096
115723,1922,2021,South Dakota,879336,SD,0.13160270931703014,0.0021857401493854452
784220,11606,2021,Tennessee,6772268,TN,0.11579872503568966,0.0017137537971031271
2748905,47462,2021,Texas,28635442,TX,0.09599659750319202,0.0016574565183942332
381311,2060,2021,Utah,3151239,UT,0.12100351639466254,0.0006537111275914014
17555,219,2021,Vermont,624340,VT,0.028117692283050902,0.00035077041355671587
603748,10106,2021,Virginia,8509358,VA,0.07095106352324111,0.0011876336616698934
357376,5224,2021,Washington,7512465,WA,0.04757107021463661,0.0006953776157359802
137478,2600,2021,West Virginia,1807426,WV,0.07606286509101894,0.0014385097923787751
629167,7241,2021,Wisconsin,5806975,WI,0.10834677263118922,0.0012469487125396613
55581,693,2021,Wyoming,581348,WY,0.09560710624273241,0.0011920570811286872
511460,10436,2021,Alabama,4893186,AL,0.10452494550585242,0.0021327617629904117
60683,296,2021,Alaska,736990,AK,0.08233897339176922,0.0004016336720986716
836253,16745,2021,Arizona,7174064,AZ,0.11656614716567903,0.0023341023999785895
328655,5539,2021,Arkansas,3011873,AR,0.1091198068444453,0.0018390549667930886
3642778,57586,2021,California,39346023,CA,0.09258313095582749,0.0014635786696917247
452727,6148,2021,Colorado,5684926,CO,0.07963639280440941,0.0010814564692662666
296691,7832,2021,Connecticut,3570549,CT,0.08309394437662107,0.0021935002152330078
92287,1529,2021,Delaware,967679,DE,0.09536943552562369,0.0015800694238481976
43229,1050,2021,District of Columbia,701974,DC,0.06158205289654602,0.0014957818950559422
2008341,32741,2021,Florida,21216924,FL,0.0946575007762671,0.0015431548889933337
1020384,17965,2021,Georgia,10516579,GA,0.0970262287764871,0.001708255127451617
28834,451,2021,Hawaii,1420074,HI,0.02030457567704218,0.0003175890833857954
177501,1944,2021,Idaho,1754367,ID,0.10117666371973481,0.0011080919784742873
1225236,23357,2021,Illinois,12716164,IL,0.09635264219618432,0.0018367960652284762
681188,12946,2021,Indiana,6696893,IN,0.10171702011664215,0.0019331352613816586
345785,5676,2021,Iowa,3150011,IA,0.10977263254001335,0.0018018984695608998
302223,4842,2021,Kansas,2912619,KS,0.10376331404828439,0.0016624213465612908
424272,5793,2021,Kentucky,4461952,KY,0.09508663472847759,0.0012983106945121776
439737,9988,2021,Louisiana,4664616,LA,0.09427078241810258,0.0021412266304450356
48464,729,2021,Maine,1340825,ME,0.0361449107825406,0.0005436951130833628
400208,8170,2021,Maryland,6037624,MD,0.06628567794218387,0.0013531813176839102
614668,16867,2021,Massachusetts,6873003,MA,0.089432232169839,0.0024540946657523647
690090,16897,2021,Michigan,9973907,MI,0.06918953625695527,0.0016941204685385577
505292,6850,2021,Minnesota,5600166,MN,0.0902280396688241,0.0012231780272227645
302837,6956,2021,Mississippi,2981835,MS,0.10156061619774401,0.002332791720534503
582185,8822,2021,Missouri,6124160,MO,0.09506364954540704,0.001440524088201484
103111,1415,2021,Montana,1061705,MT,0.09711831440936984,0.0013327619253935886
206792,2243,2021,Nebraska,1923826,NE,0.10748997050668824,0.0011659058563508343
301187,5172,2021,Nevada,3030281,NV,0.09939243258298487,0.0017067724082354078
80543,1217,2021,New Hampshire,1355244,NH,0.059430626514487425,0.0008979932764874813
865886,24174,2021,New Jersey,8885418,NJ,0.09745022687733992,0.0027206373408656744
189731,3891,2021,New Mexico,2097021,NM,0.09047644253443338,0.0018554892869456243
1783026,48942,2021,New York,19514849,NY,0.09136765547096982,0.0025079363924363444
896395,11849,2021,North Carolina,10386227,NC,0.08630612444730892,0.001140837765244299
101682,1492,2021,North Dakota,760394,ND,0.13372278055849993,0.0019621406797002607
999751,18340,2021,Ohio,11675275,OH,0.08562976032684455,0.0015708409437893325
434491,4788,2021,Oklahoma,3949342,OK,0.11001604824297313,0.0012123538554017353
161532,2374,2021,Oregon,4176346,OR,0.03867782985413565,0.0005684394923217568
991403,24853,2021,Pennsylvania,12794885,PA,0.07748432283682112,0.0019424168329766152
133039,2595,2021,Rhode Island,1057798,RI,0.1257697594436745,0.002453209402929482
541582,9007,2021,South Carolina,5091517,SC,0.1063694769162118,0.0017690209028075523
115867,1923,2021,South Dakota,879336,SD,0.13176646924497576,0.00218687737110729
784267,11606,2021,Tennessee,6772268,TN,0.11580566510362555,0.0017137537971031271
2751212,47507,2021,Texas,28635442,TX,0.09607716200085195,0.0016590279975423462
381687,2062,2021,Utah,3151239,UT,0.12112283454222292,0.0006543457985890629
17740,219,2021,Vermont,624340,VT,0.02841400518948009,0.00035077041355671587
604908,10117,2021,Virginia,8509358,VA,0.07108738403061665,0.0011889263561363854
357420,5224,2021,Washington,7512465,WA,0.04757692714708155,0.0006953776157359802
137826,2606,2021,West Virginia,1807426,WV,0.07625540409399886,0.0014418294303611876
629606,7241,2021,Wisconsin,5806975,WI,0.10842237137235824,0.0012469487125396613
55581,693,2021,Wyoming,581348,WY,0.09560710624273241,0.0011920570811286872
511779,10436,2021,Alabama,4893186,AL,0.10459013820443368,0.0021327617629904117
61034,296,2021,Alaska,736990,AK,0.08281523494212947,0.0004016336720986716
836737,16745,2021,Arizona,7174064,AZ,0.11663361241271335,0.0023341023999785895
328707,5544,2021,Arkansas,3011873,AR,0.109137071848647,0.0018407150633509446
3645684,57770,2021,California,39346023,CA,0.0926569884839441,0.0014682551270810776
453045,6149,2021,Colorado,5684926,CO,0.07969233020799216,0.001081632373051118
299667,7841,2021,Connecticut,3570549,CT,0.08392742964737356,0.002196020836011493
92429,1531,2021,Delaware,967679,DE,0.09551617840213542,0.0015821362249258276
43383,1050,2021,District of Columbia,701974,DC,0.06180143424115423,0.0014957818950559422
2011203,32778,2021,Florida,21216924,FL,0.09479239309147736,0.0015448987798608318
1021299,17990,2021,Georgia,10516579,GA,0.09711323425612074,0.001710632326348711
28912,451,2021,Hawaii,1420074,HI,0.020359502392128862,0.0003175890833857954
177929,1949,2021,Idaho,1754367,ID,0.10142062635697092,0.0011109420092831205
1226595,23379,2021,Illinois,12716164,IL,0.096459514048419,0.0018385261467216056
681699,12947,2021,Indiana,6696893,IN,0.10179332415793413,0.0019332845843587467
346218,5676,2021,Iowa,3150011,IA,0.10991009237745519,0.0018018984695608998
302602,4850,2021,Kansas,2912619,KS,0.1038934374870177,0.0016651680154527592
424716,5847,2021,Kentucky,4461952,KY,0.09518614274649302,0.0013104130210275682
441066,10030,2021,Louisiana,4664616,LA,0.09455569333038347,0.0021502305870408195
48642,729,2021,Maine,1340825,ME,0.036277664870508826,0.0005436951130833628
400890,8184,2021,Maryland,6037624,MD,0.06639863628473718,0.0013555001106395495
615874,16894,2021,Massachusetts,6873003,MA,0.08960770132065998,0.0024580230795767147
695763,16904,2021,Michigan,9973907,MI,0.06975832038538157,0.0016948222998269384
506444,6850,2021,Minnesota,5600166,MN,0.09043374785675996,0.0012231780272227645
302932,6956,2021,Mississippi,2981835,MS,0.10159247577414579,0.002332791720534503
582710,8824,2021,Missouri,6124160,MO,0.09514937558783572,0.0014408506636012122
103227,1415,2021,Montana,1061705,MT,0.09722757263081552,0.0013327619253935886
207124,2244,2021,Nebraska,1923826,NE,0.10766254328613918,0.001166425653879301
301360,5174,2021,Nevada,3030281,NV,0.0994495229980322,0.0017074324130336427
80750,1217,2021,New Hampshire,1355244,NH,0.0595833665376862,0.0008979932764874813
869037,24181,2021,New Jersey,8885418,NJ,0.09780485284991657,0.0027214251484848546
189893,3894,2021,New Mexico,2097021,NM,0.09055369497968785,0.0018569198877836702
1787934,48959,2021,New York,19514849,NY,0.09161915626403258,0.002508807523952658
899303,11865,2021,North Carolina,10386227,NC,0.08658611062515773,0.0011423782669105923
101732,1492,2021,North Dakota,760394,ND,0.1337885359432084,0.0019621406797002607
1001195,18340,2021,Ohio,11675275,OH,0.08575344049711892,0.0015708409437893325
435450,4788,2021,Oklahoma,3949342,OK,0.11025887350348489,0.0012123538554017353
161800,2377,2021,Oregon,4176346,OR,0.038742000782502214,0.0005691578236094423
993622,24839,2021,Pennsylvania,12794885,PA,0.07765775151554703,0.0019413226457291332
134039,2604,2021,Rhode Island,1057798,RI,0.1267151195218747,0.0024617176436332834
542203,9027,2021,South Carolina,5091517,SC,0.10649144449483326,0.0017729490051786138
115972,1923,2021,South Dakota,879336,SD,0.13188587752576944,0.00218687737110729
787263,11610,2021,Tennessee,6772268,TN,0.11624805751928305,0.0017143444411827765
2754620,47616,2021,Texas,28635442,TX,0.09619617535500238,0.0016628344692566645
381846,2062,2021,Utah,3151239,UT,0.12117329088653701,0.0006543457985890629
17839,219,2021,Vermont,624340,VT,0.02857257263670436,0.00035077041355671587
605969,10129,2021,Virginia,8509358,VA,0.07121207028779375,0.0011903365682816496
358727,5232,2021,Washington,7512465,WA,0.047750904663116565,0.0006964425125441516
138102,2612,2021,West Virginia,1807426,WV,0.07640810744118985,0.0014451490683436003
629994,7241,2021,Wisconsin,5806975,WI,0.10848918757184248,0.0012469487125396613
55730,693,2021,Wyoming,581348,WY,0.09586340711587552,0.0011920570811286872
511789,10450,2021,Alabama,4893186,AL,0.1045921818626964,0.0021356228845582407
61212,298,2021,Alaska,736990,AK,0.08305675789359421,0.00040434741312636536
837244,16798,2021,Arizona,7174064,AZ,0.11670428365289186,0.0023414901233108597
328946,5547,2021,Arkansas,3011873,AR,0.10921642446411253,0.0018417111212856584
3648181,57936,2021,California,39346023,CA,0.09272045106058115,0.0014724741049432111
453976,6150,2021,Colorado,5684926,CO,0.07985609663168879,0.0010818082768359694
300565,7845,2021,Connecticut,3570549,CT,0.08417893158727131,0.002197141111913042
92609,1535,2021,Delaware,967679,DE,0.09570219049912213,0.0015862698270810878
43488,1051,2021,District of Columbia,701974,DC,0.06195101243065983,0.0014972064492417099
2016505,32819,2021,Florida,21216924,FL,0.09504228793957126,0.0015468311994707622
1023176,18021,2021,Georgia,10516579,GA,0.09729171434931455,0.0017135800529811073
28950,451,2021,Hawaii,1420074,HI,0.020386261561017242,0.0003175890833857954
178254,1954,2021,Idaho,1754367,ID,0.10160587835954507,0.0011137920400919534
1228418,23391,2021,Illinois,12716164,IL,0.09660287489214514,0.00183946982753604
682360,12959,2021,Indiana,6696893,IN,0.10189202664578932,0.001935076460083803
346985,5683,2021,Iowa,3150011,IA,0.11015358359066048,0.0018041206840230081
302665,4850,2021,Kansas,2912619,KS,0.10391506750453801,0.0016651680154527592
425592,5864,2021,Kentucky,4461952,KY,0.09538246937663157,0.0013142230127083394
441771,10037,2021,Louisiana,4664616,LA,0.09470683117324127,0.00215173124647345
48773,731,2021,Maine,1340825,ME,0.03637536591277758,0.000545186732049298
401612,8195,2021,Maryland,6037624,MD,0.06651821975002087,0.0013573220193904092
617695,16915,2021,Massachusetts,6873003,MA,0.08987265100859115,0.0024610785125512096
700292,16923,2021,Michigan,9973907,MI,0.07021240522896394,0.0016967272704668291
507299,6857,2021,Minnesota,5600166,MN,0.09058642190249361,0.0012244279901702914
303238,6977,2021,Mississippi,2981835,MS,0.10169509714655572,0.002339834363739107
583286,8881,2021,Missouri,6124160,MO,0.09524342930295747,0.0014501580624934685
103579,1419,2021,Montana,1061705,MT,0.09755911482003005,0.0013365294502710263
207401,2244,2021,Nebraska,1923826,NE,0.10780652720152446,0.001166425653879301
301506,5188,2021,Nevada,3030281,NV,0.09949770334830334,0.001712052446621287
81132,1218,2021,New Hampshire,1355244,NH,0.05986523459982114,0.0008987311509956879
873840,24242,2021,New Jersey,8885418,NJ,0.09834540142061972,0.002728290329166281
190064,3905,2021,New Mexico,2097021,NM,0.09063523922745648,0.001862165424189839
1794735,48977,2021,New York,19514849,NY,0.09196766011358838,0.0025097298984993427
900546,11878,2021,North Carolina,10386227,NC,0.08670578834835788,0.0011436299245144556
101896,1494,2021,North Dakota,760394,ND,0.13400421360505213,0.001964770895088599
1002822,18382,2021,Ohio,11675275,OH,0.08589279481639618,0.0015744382894621325
435634,4788,2021,Oklahoma,3949342,OK,0.11030546354304084,0.0012123538554017353
162101,2380,2021,Oregon,4176346,OR,0.03881407335503333,0.0005698761548971278
997245,24876,2021,Pennsylvania,12794885,PA,0.07794091154394901,0.0019442144263117644
134336,2606,2021,Rhode Island,1057798,RI,0.12699589146510015,0.0024636083637896837
542912,9030,2021,South Carolina,5091517,SC,0.1066306957238874,0.001773538220534273
116100,1923,2021,South Dakota,879336,SD,0.13203144190616556,0.00218687737110729
788549,11643,2021,Tennessee,6772268,TN,0.11643794959089038,0.0017192172548398852
2758973,47701,2021,Texas,28635442,TX,0.09634818977126318,0.0016658028187586558
382229,2077,2021,Utah,3151239,UT,0.1212948303825892,0.0006591058310715245
17933,220,2021,Vermont,624340,VT,0.02872313162699811,0.0003523721049428196
607234,10137,2021,Virginia,8509358,VA,0.07136073015144033,0.0011912767097118256
359290,5249,2021,Washington,7512465,WA,0.04782584677599164,0.000698705418261516
138429,2613,2021,West Virginia,1807426,WV,0.07658902771123133,0.001445702341340669
630040,7241,2021,Wisconsin,5806975,WI,0.10849710908002876,0.0012469487125396613
55799,695,2021,Wyoming,581348,WY,0.09598209678196193,0.0011954973613051048
512711,10487,2021,Alabama,4893186,AL,0.10478060715452059,0.002143184420130361
61411,298,2021,Alaska,736990,AK,0.08332677512584974,0.00040434741312636536
837849,16842,2021,Arizona,7174064,AZ,0.11678861521168475,0.002347623327586707
329177,5560,2021,Arkansas,3011873,AR,0.10929312092508549,0.0018460273723360846
3650958,58187,2021,California,39346023,CA,0.09279102998541937,0.0014788534027949914
456069,6158,2021,Colorado,5684926,CO,0.08022426325338272,0.0010832155071147803
302022,7852,2021,Connecticut,3570549,CT,0.08458699208441055,0.002199101594740753
92819,1535,2021,Delaware,967679,DE,0.09591920461227328,0.0015862698270810878
43595,1053,2021,District of Columbia,701974,DC,0.062103439728536956,0.001500055557613245
2021648,32849,2021,Florida,21216924,FL,0.09528468877015349,0.0015482451650390037
1024530,18091,2021,Georgia,10516579,GA,0.09742046344158115,0.00172023620989297
29005,454,2021,Hawaii,1420074,HI,0.0204249919370399,0.0003197016493506676
178663,1955,2021,Idaho,1754367,ID,0.1018390108797076,0.00111436204625372
1231154,23408,2021,Illinois,12716164,IL,0.09681803411783617,0.0018408067086898218
683330,12975,2021,Indiana,6696893,IN,0.10203686993356471,0.0019374656277172115
347590,5689,2021,Iowa,3150011,IA,0.1103456464120284,0.0018060254392762438
303234,4881,2021,Kansas,2912619,KS,0.1041104243294437,0.0016758113574071995
426210,5911,2021,Kentucky,4461952,KY,0.09552097378008549,0.001324756519119883
442221,10056,2021,Louisiana,4664616,LA,0.09480330213676753,0.002155804464933448
48972,731,2021,Maine,1340825,ME,0.03652378199988813,0.000545186732049298
402785,8214,2021,Maryland,6037624,MD,0.0667125014740898,0.0013604689526873486
619816,16970,2021,Massachusetts,6873003,MA,0.0901812497390151,0.002469080837008219
705335,16940,2021,Michigan,9973907,MI,0.07071802454143597,0.001698431717881468
508609,6866,2021,Minnesota,5600166,MN,0.0908203435398165,0.0012260350853885403
303625,6981,2021,Mississippi,2981835,MS,0.10182488299989771,0.002341175819587603
584084,8892,2021,Missouri,6124160,MO,0.09537373288744905,0.001451954227191974
103796,1431,2021,Montana,1061705,MT,0.09776350304463104,0.0013478320249033394
207634,2273,2021,Nebraska,1923826,NE,0.1079276400256572,0.0011814997822048355
301749,5203,2021,Nevada,3030281,NV,0.09957789393128888,0.0017170024826080486
81521,1228,2021,New Hampshire,1355244,NH,0.06015226778351352,0.0009061098960777543
877936,24293,2021,New Jersey,8885418,NJ,0.09880638142178567,0.0027340300703917364
190275,3911,2021,New Mexico,2097021,NM,0.0907358581530657,0.0018650266258659308
1814919,49231,2021,New York,19514849,NY,0.09300194943860442,0.0025227456282136745
902610,11975,2021,North Carolina,10386227,NC,0.08690451306330971,0.0011529692158663584
102032,1495,2021,North Dakota,760394,ND,0.13418306825145912,0.001966086002782768
1004670,18382,2021,Ohio,11675275,OH,0.08605107802599939,0.0015744382894621325
436135,4850,2021,Oklahoma,3949342,OK,0.11043232011813614,0.001228052673078199
162461,2380,2021,Oregon,4176346,OR,0.03890027310955558,0.0005698761548971278
1001913,24934,2021,Pennsylvania,12794885,PA,0.07830574483475232,0.001948747487765619
134807,2606,2021,Rhode Island,1057798,RI,0.12744115606193243,0.0024636083637896837
543925,9055,2021,South Carolina,5091517,SC,0.10682965410898167,0.0017784483484981
116370,1924,2021,South Dakota,879336,SD,0.13233849177106363,0.0021880145928291346
789976,11687,2021,Tennessee,6772268,TN,0.11664866186630535,0.0017257143397160302
2762762,47864,2021,Texas,28635442,TX,0.0964805083155343,0.0016714950654507096
382791,2082,2021,Utah,3151239,UT,0.1214731729329321,0.0006606925085656784
18028,222,2021,Vermont,624340,VT,0.028875292308677965,0.00035557548771502707
608704,10143,2021,Virginia,8509358,VA,0.07153348113923517,0.0011919818157844575
360203,5250,2021,Washington,7512465,WA,0.047947378124224206,0.0006988385303625374
138818,2619,2021,West Virginia,1807426,WV,0.07680425090709107,0.0014490219793230816
631508,7264,2021,Wisconsin,5806975,WI,0.10874990851519079,0.0012509094666327994
55887,695,2021,Wyoming,581348,WY,0.0961334691097243,0.0011954973613051048
513138,10504,2021,Alabama,4893186,AL,0.10486787136233938,0.0021466586391770104
61558,299,2021,Alaska,736990,AK,0.08352623509138522,0.00040570428364021223
837987,16874,2021,Arizona,7174064,AZ,0.11680785117054991,0.0023520838397873226
329511,5571,2021,Arkansas,3011873,AR,0.10940401537515028,0.0018496795847633683
3653449,58413,2021,California,39346023,CA,0.09285434006888066,0.001484597312414523
457010,6161,2021,Colorado,5684926,CO,0.08038978871492786,0.0010837432184693345
303510,7862,2021,Connecticut,3570549,CT,0.08500373471978678,0.0022019022844946253
93038,1536,2021,Delaware,967679,DE,0.09614551933027378,0.001587303227619903
43669,1053,2021,District of Columbia,701974,DC,0.06220885673828375,0.001500055557613245
2027421,32956,2021,Florida,21216924,FL,0.09555678287766879,0.0015532883088990657
1026632,18181,2021,Georgia,10516579,GA,0.09762033832484879,0.0017287941259225077
29120,455,2021,Hawaii,1420074,HI,0.020505973632360005,0.0003204058380056251
179009,1957,2021,Idaho,1754367,ID,0.10203623301167886,0.0011155020585772533
1233417,23442,2021,Illinois,12716164,IL,0.0969959965914249,0.0018434804709973856
684281,12982,2021,Indiana,6696893,IN,0.10217887608477544,0.0019385108885568278
348492,5708,2021,Iowa,3150011,IA,0.1106319946184315,0.0018120571642448232
303267,4881,2021,Kansas,2912619,KS,0.10412175433862102,0.0016758113574071995
427004,6004,2021,Kentucky,4461952,KY,0.09569892280329327,0.0013455994147852778
442620,10073,2021,Louisiana,4664616,LA,0.09488883972442748,0.002159448923555551
49190,731,2021,Maine,1340825,ME,0.03668636846717506,0.000545186732049298
404167,8217,2021,Maryland,6037624,MD,0.06694139946442508,0.0013609658368921285
622226,17010,2021,Massachusetts,6873003,MA,0.09053189704704043,0.0024749007093405897
711126,16994,2021,Michigan,9973907,MI,0.07129863954015211,0.0017038458449632626
510476,6892,2021,Minnesota,5600166,MN,0.09115372651453546,0.001230677804907926
303942,6987,2021,Mississippi,2981835,MS,0.10193119337589102,0.002343188003360347
585299,8903,2021,Missouri,6124160,MO,0.095572127442784,0.0014537503918904797
103961,1435,2021,Montana,1061705,MT,0.09791891344582535,0.001351599549780777
207938,2280,2021,Nebraska,1923826,NE,0.10808565847431109,0.0011851383649041025
302196,5215,2021,Nevada,3030281,NV,0.09972540500369438,0.001720962511397458
82039,1229,2021,New Hampshire,1355244,NH,0.060534486778764565,0.0009068477705859609
881880,24330,2021,New Jersey,8885418,NJ,0.09925025474322086,0.002738194196378831
190491,3918,2021,New Mexico,2097021,NM,0.09083886141340501,0.001868364694488038
1823602,49305,2021,New York,19514849,NY,0.09344689267131916,0.002526537612461157
904665,12025,2021,North Carolina,10386227,NC,0.08710237124607424,0.0011577832835735248
102230,1497,2021,North Dakota,760394,ND,0.13444345957490458,0.001968716218171106
1006171,18382,2021,Ohio,11675275,OH,0.08617964030825827,0.0015744382894621325
436504,4850,2021,Oklahoma,3949342,OK,0.11052575340398477,0.001228052673078199
162878,2381,2021,Oregon,4176346,OR,0.03900012115854386,0.0005701155986596896
1005504,24972,2021,Pennsylvania,12794885,PA,0.07858640386373149,0.0019517174245802132
135290,2607,2021,Rhode Island,1057798,RI,0.12789776497970312,0.002464553723867884
545254,9083,2021,South Carolina,5091517,SC,0.1070906765115387,0.001783947691817586
116624,1927,2021,South Dakota,879336,SD,0.13262734608841217,0.002191426257994669
791437,11692,2021,Tennessee,6772268,TN,0.11686439461639735,0.001726452644815592
2768120,47993,2021,Texas,28635442,TX,0.09666761909943629,0.001675999972341967
383260,2089,2021,Utah,3151239,UT,0.12162200328188373,0.0006629138570574939
18215,223,2021,Vermont,624340,VT,0.02917480859787936,0.0003571771791011308
610263,10147,2021,Virginia,8509358,VA,0.07171669120044073,0.0011924518864995456
361300,5286,2021,Washington,7512465,WA,0.048093402099044724,0.0007036305659993092
139251,2624,2021,West Virginia,1807426,WV,0.07704381811482185,0.0014517883443084254
632331,7268,2021,Wisconsin,5806975,WI,0.10889163462904525,0.0012515982934316059
55920,695,2021,Wyoming,581348,WY,0.09619023373263519,0.0011954973613051048
513580,10523,2021,Alabama,4893186,AL,0.10495820105755228,0.0021505415898762075
61744,299,2021,Alaska,736990,AK,0.08377861300696074,0.00040570428364021223
838558,16898,2021,Arizona,7174064,AZ,0.11688744343512966,0.0023554292239377846
329695,5583,2021,Arkansas,3011873,AR,0.10946510692847938,0.001853663816502223
3656822,58630,2021,California,39346023,CA,0.0929400666491757,0.0014901124822704445
458106,6161,2021,Colorado,5684926,CO,0.08058257926312497,0.0010837432184693345
305210,7865,2021,Connecticut,3570549,CT,0.08547985197794512,0.002202742491420787
93325,1536,2021,Delaware,967679,DE,0.09644210528491369,0.001587303227619903
43825,1055,2021,District of Columbia,701974,DC,0.062431087191263494,0.0015029046659847801
2033171,33115,2021,Florida,21216924,FL,0.09582779294491511,0.0015607823264107464
1028447,18275,2021,Georgia,10516579,GA,0.0977929229647778,0.0017377323937755804
29322,456,2021,Hawaii,1420074,HI,0.020648219740661403,0.0003211100266605825
179313,1957,2021,Idaho,1754367,ID,0.10220951488485591,0.0011155020585772533
1236528,23472,2021,Illinois,12716164,IL,0.09724064584256699,0.0018458396730334713
685382,13002,2021,Indiana,6696893,IN,0.10234328068254936,0.0019414973480985885
349055,5716,2021,Iowa,3150011,IA,0.11081072415302677,0.0018145968379158042
303710,4891,2021,Kansas,2912619,KS,0.10427385112848608,0.001679244693521535
427650,6041,2021,Kentucky,4461952,KY,0.09584370248716256,0.0013538917496198973
443069,10087,2021,Louisiana,4664616,LA,0.09498509630803478,0.0021624502424208124
49443,731,2021,Maine,1340825,ME,0.036875058266365855,0.000545186732049298
405528,8232,2021,Maryland,6037624,MD,0.06716681926532689,0.001363450257916028
624986,17051,2021,Massachusetts,6873003,MA,0.09093346823797399,0.002480866078481269
717104,17015,2021,Michigan,9973907,MI,0.0718980034604293,0.001705951338828405
512175,6899,2021,Minnesota,5600166,MN,0.09145711037851378,0.001231927767855453
304210,6998,2021,Mississippi,2981835,MS,0.10202107091774025,0.002346877006943711
586353,8910,2021,Missouri,6124160,MO,0.0957442326784408,0.0014548934057895288
104107,1435,2021,Montana,1061705,MT,0.09805642810385182,0.001351599549780777
208213,2280,2021,Nebraska,1923826,NE,0.10822860279463943,0.0011851383649041025
302642,5226,2021,Nevada,3030281,NV,0.09987258607370075,0.0017245925377877497
82374,1231,2021,New Hampshire,1355244,NH,0.06078167473901379,0.0009083235196023742
887479,24358,2021,New Jersey,8885418,NJ,0.09988038829461934,0.0027413454268555514
190716,3925,2021,New Mexico,2097021,NM,0.09094615647625846,0.0018717027631101452
1831605,49363,2021,New York,19514849,NY,0.09385699064338135,0.0025295097082226976
906770,12049,2021,North Carolina,10386227,NC,0.08730504349654596,0.0011600940360729647
102414,1498,2021,North Dakota,760394,ND,0.1346854393906317,0.001970031325865275
1008913,18526,2021,Ohio,11675275,OH,0.08641449559003964,0.0015867720460545898
436971,4850,2021,Oklahoma,3949342,OK,0.11064400095003167,0.001228052673078199
163368,2384,2021,Oregon,4176346,OR,0.039117448602199144,0.000570833929947375
1010521,25013,2021,Pennsylvania,12794885,PA,0.0789785136794899,0.0019549218300906964
135775,2608,2021,Rhode Island,1057798,RI,0.12835626461763022,0.0024654990839460844
546670,9092,2021,South Carolina,5091517,SC,0.10736878615940985,0.0017857153378845636
116833,1928,2021,South Dakota,879336,SD,0.1328650254282777,0.0021925634797165133
792724,11713,2021,Tennessee,6772268,TN,0.11705443434902459,0.001729553526233752
